Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
1999.363.64,False,False,490019,Modern and Contemporary Art,Drawing,Man with a Hat and a Violin,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1912,1912,1912,"Cut and pasted newspaper, and charcoal, on two joined sheets of paper",49 x 18 7/8 in. (124.5 x 47.9 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490019,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
1999.363.65,False,False,490021,Modern and Contemporary Art,Painting,Still Life with Mandolin and Galette,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1924,1924,1924,Oil and sand on canvas,38 1/2 x 51 1/2 in. (97.8 x 130.8 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490021,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
1999.363.67,False,False,490022,Modern and Contemporary Art,Painting,Dying Bull,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1934,1934,1934,Oil on canvas,13 1/4 x 21 3/4 in. (33.7 x 55.2 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490022,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
1999.363.68,False,False,490023,Modern and Contemporary Art,Drawing,Man with a Lollipop,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1938,1938,1938,Graphite on paper,12 1/8 x 9 1/8in. (30.8 x 23.2cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490023,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
1999.363.69,False,False,490024,Modern and Contemporary Art,Painting,Man with a Lollipop,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1938,1938,1938,"Oil on paper, mounted on canvas",26 7/8 x 17 7/8 in. (68.3 x 45.4 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490024,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
1999.363.71,False,False,490025,Modern and Contemporary Art,Painting,Woman and Musketeer,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1967,1967,1967,Oil on canvas,39 3/8 x 31 7/8 in. (100 x 81 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490025,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
1999.363.66,False,False,490037,Modern and Contemporary Art,Painting,Head of a Woman,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1927,1927,1927,Oil and charcoal on canvas,21 3/4 x 13 1/4 in. (55.2 x 33.7 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490037,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
1999.363.70,False,False,490059,Modern and Contemporary Art,Drawing,Dora Maar in a Wicker Chair,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1938,1938,1938,"Ink, charcoal, and pastel on paper",30 1/2 x 22 1/2 in. (77.5 x 57.2 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490059,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
1998.455,False,False,490089,Modern and Contemporary Art,Drawing,Blue Vase,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1905–6,1905,1906,"Wax crayon and ink on paper, mounted to paper board",12 7/8 x 9 1/4 in. (32.7 x 23.5 cm),"Gift of Douglas Dillon, in honor of William S. Lieberman, 1998",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490089,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
SL.17.2014.1.53,False,False,490561,Modern and Contemporary Art,,Carafe and Candlestick,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,"Paris, autumn 1909",1909,1909,Oil on canvas,21 1/2 x 28 3/4 in. (54.6 x 73 cm),"Promised Gift from the Leonard A. Lauder Cubist Collection
",,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490561,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
SL.17.2014.1.61,False,False,490562,Modern and Contemporary Art,,"Pedestal Table, Glasses, Cups, Mandolin",,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,"Paris, spring 1911",1911,1911,Oil on canvas,24 1/4 x 19 1/2 in. (61.6 x 49.5 cm),Promised Gift from the Leonard A. Lauder Cubist Collection,,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490562,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
SL.17.2014.1.75,False,False,490563,Modern and Contemporary Art,Painting,"Playing Cards, Glasses, Bottle of Rum: ""Vive la France""",,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,"Avignon, summer 1914 / partially reworked, Paris, 1915",1914,1915,Oil and sand on canvas,20 1/2 × 25 in. (52.1 × 63.5 cm),Promised Gift from the Leonard A. Lauder Cubist Collection,,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490563,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.31,False,False,490576,Modern and Contemporary Art,,Standing Female Nude,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Cadaqués, summer 1910",1910,1910,Ink on white wove paper,12 1/4 x 8 1/8 in. (31.1 x 20.6 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016
",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490576,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
SL.17.2014.1.57,False,False,490586,Modern and Contemporary Art,,Two Nudes,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,"Paris, spring 1909",1909,1909,Oil on canvas,39 3/8 x 31 7/8 in. (100 x 81 cm),Promised Gift from the Leonard A. Lauder Cubist Collection,,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490586,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
SL.17.2014.1.58,False,False,490587,Modern and Contemporary Art,,Nude in an Armchair,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,"Horta de Ebro (present-day Horta de Sant Joan), summer 1909",1909,1909,Oil on canvas,36 1/4 × 28 3/4 in. (92.1 × 73 cm),Promised Gift from the Leonard A. Lauder Cubist Collection,,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490587,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.29,False,False,490605,Modern and Contemporary Art,,Standing Female Nude,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Paris, winter 1906–7",1906,1907,Ink and gouache on white laid paper,24 1/4 × 16 3/4 in. (61.6 × 42.5 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490605,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.11,False,False,490606,Modern and Contemporary Art,,Head of a Man,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Paris, late 1908",1908,1908,Ink and charcoal on white laid paper,23 13/16 × 18 1/2 in. (60.5 × 47 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490606,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.12,False,False,490607,Modern and Contemporary Art,,The Chocolate Pot,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Paris, early 1909",1909,1909,Watercolor and gouache with traces of charcoal on white laid paper,24 1/4 × 18 5/8 in. (61.6 × 47.3 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490607,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.34,False,False,490608,Modern and Contemporary Art,,Standing Woman,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Sorgues, summer 1912",1912,1912,"Ink, charcoal dipped in oil, and gouache on two sheets of off-white wove paper",21 11/16 × 8 9/16 in. (55 × 21.7 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490608,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.22,False,False,490609,Modern and Contemporary Art,,Composition with Violin,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Paris, 1912",1912,1912,"Cut-and-pasted newspaper, graphite, charcoal, and ink on white laid paper; subsequently mounted to paperboard",24 × 18 3/8 in. (61 × 46.7 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490609,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.32,False,False,490610,Modern and Contemporary Art,,Man Leaning on a Table with Playing Cards,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Avignon, summer 1914",1914,1914,Graphite on off-white laid paper,12 3/8 × 9 3/16 in. (31.4 × 23.3 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490610,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.23,False,False,490611,Modern and Contemporary Art,,Bearded Man Playing Guitar,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Avignon, summer 1914",1914,1914,"Graphite, watercolor, and gouache on tan wove paper; subsequently mounted to paperboard",19 1/2 × 15 in. (49.5 × 38.1 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490611,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2007.49.81,False,False,492570,Modern and Contemporary Art,Drawing,Paul Verlaine,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1945,1945,1945,Ink on paper,11 5/8 x 8 1/4 in. (29.5 x 21 cm),"Bequest of William S. Lieberman, 2005",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/492570,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2003.422a-uuuuuu,False,False,493221,Modern and Contemporary Art,Book,"Illustrated book, ¦Metamorphoses¦ by Ovid, with additional suite of 30 etchings with remarques",,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1931,1931,1931,Etchings,"Book: 13 x 10 1/4 x 2 1/2 in. (33 x 26 x 6.4 cm)
Suite of 30 etchings: sheet sizes vary, each approximately 13 x 10 1/4 in.; plate sizes vary, each approximately 12 1/4 x 8 3/4 in.","Purchase, Anne Cox Chambers Gift, 2003",,,,,,,,,,,,Books,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/493221,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
"2005.84a, b",False,False,494100,Modern and Contemporary Art,Drawing,"Study for ""Composition: The Peasants""",,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1906,1906,1906,Ink on paper,6 7/8 x 4 1/4 in. (17.5 x 10.8 cm),"Purchase, Mrs. Derald Ruttenberg Gift, 2005",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/494100,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2007.49.78,False,False,494827,Modern and Contemporary Art,Drawing,Illustrated Letter to Jean Cocteau,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1916,1916,1916,Watercolor and ink on paper,"Half sheet: 6 7/8 x 4 3/8 in. (17.5 x 11.1 cm)
Full sheet: 6 7/8 x 8 3/4 in. (17.5 x 22.2 cm)","Bequest of William S. Lieberman, 2005",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/494827,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2007.49.79,False,False,494828,Modern and Contemporary Art,Drawing,Tie,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1957,1957,1957,Wax crayon on paper,12 7/8 x 3 3/8 in. (32.7 x 8.6 cm) (irregular),"Bequest of William S. Lieberman, 2005",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/494828,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.30,False,False,497127,Modern and Contemporary Art,,"Head of a Woman (Study for ""Nude with Drapery"")",,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Paris, 1907",1907,1907,Gouache and watercolor on tan wove paper; subsequently mounted to panel,12 3/16 x 9 7/16 in. (31 x 24 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/497127,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2009.534,False,False,497141,Modern and Contemporary Art,Print,"Plate from ""Diurnes""",,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,ca. 1962,1957,1967,Photographic print with colored crayon,15 1/2 x 11 1/2 in. (39.4 x 29.2 cm),"Gift of Olivier and Desiree Berggruen, 2009",,,,,,,,,,,,Prints,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/497141,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2010.367,False,False,497745,Modern and Contemporary Art,Print,La Minotauromachie,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,1935,1935,1935,Etching,"sheet: 22 1/2 x 30 1/2 in. (57.2 x 77.5 cm)
plate: 19 1/2 x 27 1/4 in. (49.5 x 69.2 cm)","Purchase, Bequest of Gioconda King, by exchange, 2010
",,,,,,,,,,,,Prints,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/497745,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
SL.17.2014.1.71,False,False,500194,Modern and Contemporary Art,Painting,Woman in a Chemise in an Armchair,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,"Paris, late 1913–early 1914",1913,1914,Oil on canvas,59 × 39 1/8 in. (149.9 × 99.4 cm),Promised Gift from the Leonard A. Lauder Cubist Collection,,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/500194,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
SL.17.2014.1.56,False,False,500410,Modern and Contemporary Art,Painting,Woman with a Book,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,"Paris, spring 1909",1909,1909,Oil on canvas,36 1/4 × 28 3/4 in. (92.1 × 73 cm),Promised Gift from the Leonard A. Lauder Cubist Collection,,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/500410,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
2016.237.10,False,False,500437,Modern and Contemporary Art,Drawing,Three Nudes,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",,1881      ,1973      ,"Gósol, summer 1906",1906,1906,"Gouache, ink, watercolor, and charcoal on white laid paper",24 3/8 × 18 7/8 in. (61.9 × 47.9 cm),"Leonard A. Lauder Cubist Collection, Gift of Leonard A. Lauder, 2016",,,,,,,,,,,,Drawings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/500437,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
SL.17.2014.1.49,False,False,500438,Modern and Contemporary Art,Painting,"Nude with Raised Arm and Drapery (Study for ""Les demoiselles d'Avignon"")",,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881      ,1973      ,"Paris, spring–summer 1907",1907,1907,Oil on canvas,25 5/8 × 19 3/4 in. (65.1 × 50.2 cm),"Promised Gift from the Leonard A. Lauder Cubist Collection
",,,,,,,,,,,,Paintings,"© 2017 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/500438,5/15/2017 8:00:07 AM,"Metropolitan Museum of Art, New York, NY"
